,0,1,2,3,4,5,6,7,8
0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,99925.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,74.8
2,99841.34277307101,0.01998197430050247,1e-09,0.0,2.153699497532347e-06,0.0,0.0,0.0,158.63724280000002
3,99749.77827761383,0.029943608179865227,2.9626761587583095e-09,1e-16,5.874376973965234e-06,3.4604171291937525e-11,0.0,4.5227689448179285e-07,250.19177244835242
4,99652.41251903707,0.03988329458260512,5.854346172180382e-09,3.828164446621875e-16,1.069849349463903e-05,1.2260391574738386e-10,1.3353571213643416e-17,1.6859078244327314e-06,347.5475852780014
5,99532.51443921479,18.292446541788383,7.310791026286219e-06,3.0896955423374216e-12,1.6260459979930424e-05,2.726221717183003e-10,5.739993183269346e-17,3.932633143644959e-06,449.1930867392983
6,99389.98865425368,55.58248953143059,0.0070772497580161514,8.983485414096054e-09,0.0034817332744914837,2.330216791613461e-07,4.064979100819646e-13,7.347422430997432e-06,554.418289642458
7,99224.37332063162,112.06266630447928,0.04001789627614787,1.3752189236584188e-05,0.012930982235100663,0.00021907076717050892,1.1735588939179512e-09,0.0007385906376483728,663.5100927706602
8,99035.2227183088,187.95825907613553,0.1296556404137786,0.00011894944278900083,0.03001814369513395,0.0013455817915027529,1.7844924939517135e-06,0.003528581554636932,776.6543539337397
9,98821.3177005853,283.5615265007177,0.31940372021533475,0.0005480149598455857,0.05572300569928801,0.004660116662345252,1.6221171029713893e-05,0.010290781785972973,894.7301310535465
10,98581.60019525995,399.19224928938763,0.665995851762189,0.0018223982488743307,0.09050323440421786,0.012075484215589107,7.831177914851817e-05,0.023585163233535697,1018.4134950070961
11,98315.40702211492,535.1599581760752,1.2401794054389714,0.00493678451154888,0.1344076538321374,0.026127938444628154,0.0002713947311460236,0.046735662981296,1147.9803608691532
12,98022.27271844541,691.7600094285386,2.127421408752908,0.011600854455242053,0.18716046634130212,0.04993105146585318,0.0007621585895561073,0.08398046672279144,1283.5064157198076
13,97701.53689849733,869.2689487089284,3.4286033580399695,0.024547932873506848,0.24822829758036766,0.08710284504403498,0.0018486479466315552,0.14064180144763302,1425.263179910884
14,97352.93691322846,1067.94353211713,5.260677241072544,0.04792092666185341,0.3168757063163946,0.14167323513116514,0.004024331758317549,0.2233090352277979,1573.1250741783156
15,96976.14366351104,1287.9892546004269,7.756699732905785,0.0877439118128865,0.39220878581944746,0.2179758398608082,0.008062311865785694,0.3400339993779957,1727.0643573069697
16,96570.11268515924,1529.5220354059268,11.065091090105316,0.1524808871444479,0.47320470070690673,0.32051368001603453,0.015124568250170415,0.5005407858856473,1887.8383237227927
17,96134.35797161744,1792.5762877336288,15.348793243763422,0.2536816423401864,0.5587398590971838,0.45379741833140796,0.026901851497059027,0.7164507083646346,2055.7073759256186
18,95669.13614025468,2077.11313129785,20.784083328954125,0.4067120365616546,0.6476159518439882,0.6221696615117257,0.045790675377959195,1.0015281267562515,2230.242828666557
19,95174.95383696149,2383.0186921341488,27.558917563668267,0.6315551936787949,0.7385821362990603,0.8296203166446907,0.07511485536604721,1.3719604992464554,2410.82172033956
20,94651.8220880245,2710.0684459879017,35.87019175025434,0.9535841359733177,0.8303677568858009,1.0796320544063953,0.11939318516411838,1.8466910832114765,2597.4096060217967
21,94098.62889384429,3057.880658414803,45.91986720670817,1.4042379366107802,0.9217164486922671,1.3750561303345814,0.18464422486668064,2.447839803237728,2791.2370859905577
22,93513.8336844863,3425.917762667946,57.91087629148544,2.0216312760575565,1.01141544481578,1.7179954174272185,0.27872741143559837,3.2012414542102023,2994.1066655504264
23,92895.86108879051,3813.4909181413154,72.04248576771505,2.8510071325156097,1.0983265072710962,2.1097311524636835,0.4117200475793307,4.13712084526457,3207.9976016154815
24,92243.29750422832,4219.764618370408,88.50518160818075,3.9449395985373124,1.181421553530372,2.550719709751905,0.5963190779313131,5.290938027418818,3434.868357826034
25,91555.19293295947,4643.750351023759,107.47606657425031,5.362547160466743,1.2599100306958595,3.041037953572252,0.8481940768633202,6.704440793941501,3676.364519427105
26,90830.52503601642,5084.268176994722,129.11371432947678,7.167719055450479,1.3333810364717777,3.5811737134753794,1.1861493283999287,8.427071843033858,3934.397577682673
27,90068.57474999291,5539.96655228282,153.55299323268767,9.42717842729871,1.4018744576255595,4.172744151521351,1.6320807018104937,10.517755587474525,4210.754071165988
28,89268.92313439738,6009.332708463225,180.89977179870974,12.207976557975096,1.4659424021140453,4.81935726360565,2.210730397118942,13.046922585998399,4507.093456134013
29,88431.00157121928,6490.6735226155915,211.22526470031883,15.574259298217337,1.5266900095609797,5.52749528939354,2.9491715977844213,16.09871715862774,4825.423308111361
30,87553.51266031404,6982.045485423075,244.56702677362722,19.580155208633617,1.5855870941300547,6.304881582163935,3.875850702357692,19.77325625792156,5168.755096644187
31,86636.51480323143,7481.3752685778745,280.94113088152045,24.260891220334884,1.644277789632323,7.157972945449882,5.018758762640348,24.187814636803456,5538.899081954458
32,85678.94126674932,7986.294363850556,320.3416081639486,29.62539713292941,1.7045185012665156,8.091366929988787,6.402555830039745,29.47620315539938,5939.122719686705
