,0,1,2,3,4,5,6,7,8
0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,99925.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,74.8
2,99841.34277307101,0.01853724503380747,0.0011991965022554011,0.0,0.00024768746393712853,0.0,0.0,0.0,158.63724280000002
3,99749.77827761382,0.02577209411637931,0.0028810219125294948,0.00026008657280870425,0.000653096663738706,0.0003316241981310892,0.0,5.201436742679699e-05,250.19177244835242
4,99652.41251903704,0.03185339214940736,0.004668748986519866,0.0007564705028187184,0.0011495207910927603,0.0010180807357027856,0.0001476052257570329,0.0003019168941764956,347.5475852276768
5,99550.75709302638,0.036918585914604465,0.0063746054139432904,0.0014029919885615856,0.0016882456505780327,0.0019710993328989207,0.0005017962187098734,0.0009632663233234388,449.1930863827893
6,99445.52198770334,0.041093690243087934,0.007913666925268745,0.0021209065897052734,0.002234393412783196,0.003080239687295101,0.001042257709279701,0.0022388697924853956,554.4182882723102
7,99336.42030553064,0.04449334555144035,0.009255519089803512,0.002854184141767225,0.0027636443163379376,0.004248508958459392,0.0017138105288167587,0.004276502757490051,663.5100889540354
8,99223.26618916063,0.04722155977207316,0.010397700762926993,0.0035676286227122917,0.0032596935459830423,0.005402774321014718,0.0024571242304163294,0.007158266374205591,776.6543460917801
9,99105.1805800689,0.04937186938244726,0.011351253301667688,0.004241197841606512,0.0037122425186113805,0.006493360483267788,0.0032227986047387654,0.0109083074032152,894.730118901594
10,98981.48740418692,0.05102818714196191,0.0121332137927725,0.0048648245109680814,0.004115485080097278,0.007489900502725432,0.0039750822490110995,0.015507020198804022,1018.4134820996372
11,98851.9107390261,0.05226545730543056,0.012762719582108964,0.005434659335667286,0.00446693583350915,0.008376536894635394,0.004690732742850728,0.020905379361056645,1147.9803585528794
12,98716.37488421184,0.05315019093696667,0.013258937045702728,0.005950589911963949,0.004766498462754106,0.00914765552582804,0.005356271500088128,0.027036824801694965,1283.5064488200283
13,98574.60829824061,0.05374088481591026,0.013640000091831708,0.0064146479141105935,0.005015730266599251,0.009804462252942403,0.0059651713384281995,0.03382612810769892,1425.2632947346424
14,98426.66237957863,0.12823770997895226,0.013922634756747333,0.0068300724330221775,0.00521732088559023,0.010352506040831513,0.006515589653696671,0.041195534298899286,1573.1253490533484
15,98272.45365867623,0.3746783580052893,0.02556468500807213,0.007200688032338436,0.007103671475946207,0.0107998736255812,0.007008651488343403,0.049068818565604286,1727.0649165776133
16,98111.1761790892,0.8104629829227732,0.06910310241425381,0.01101141384093768,0.014267223923826868,0.014434004650646651,0.007447213221344376,0.057736872352422294,1887.8393580975053
17,97942.51556798714,1.4541331206730856,0.15643057424878593,0.026443582952115397,0.029835494281044088,0.02931734374033665,0.009741571428171666,0.06936415756831799,2055.709166168012
18,97766.84130887945,2.3250309015124713,0.29575102670980213,0.06162074085582475,0.05657225958025875,0.06418203186336531,0.019297039138785367,0.09046829395313755,2230.245768826972
19,97584.71203403255,3.442986284677977,0.49376638572279663,0.12380075764645174,0.0969507914742348,0.12712455276637014,0.043180519322819515,0.13381887886792876,2410.8263377970097
20,97396.09364744046,4.827237248271705,0.7565995124289745,0.2196037585686171,0.15320720298282678,0.2253627263279323,0.08876898087148156,0.21899115267949368,2597.4165819774453
21,97199.68376757424,6.495488294207445,1.0900193394174331,0.35536325773722577,0.22736213601744273,0.3653335037291017,0.16320622507449917,0.3721724826931251,2791.2472871869163
22,96993.60507596245,8.46392439314873,1.4993877953257266,0.5373327177257752,0.3212232662040976,0.5528165820491313,0.2733268734728492,0.6257350350619322,2994.121177374586
23,96775.80066585503,10.747242541304336,1.9896529143378445,0.7717399720441509,0.4363958718910378,0.7929969305877165,0.4257324865116964,1.017812995597922,3208.0177604327228
24,96544.23187820839,13.35858287460281,2.5653653746823006,1.0647875088084902,0.5743008735847898,1.090502192885524,0.6268605901232872,1.5919413283507118,3434.8957810486068
25,96297.17235489312,16.307814405303073,3.230670941879826,1.4226361824162153,0.7361906689213394,1.4494388284448836,0.8830232725724819,2.3967455524462395,3676.401125254942
26,96032.63131738274,19.600102535652113,3.9889750127338863,1.8513612137897053,0.9231225894407215,1.8734124312641678,1.200416644496277,3.485666430877222,3934.445625759049
27,95748.74470118516,23.236539970496445,4.8425924722981595,2.356788508311306,1.1359240853531174,2.365456227084711,1.585109396381713,4.916690723537729,4210.816197431419
28,95443.77750175155,27.214729710417554,5.792727641742919,2.944246505792715,1.3751867121436745,2.9278898161884013,2.0429533898946906,6.752044596861542,4507.172719875468
29,95115.64908614676,31.529005795834802,6.839546142763273,3.6183803483293233,1.6412742547459653,3.5622162386656604,2.5794033233892013,9.057793038863116,4825.523294710718
30,94761.28101892861,36.16768082509718,7.982140812276149,4.383018080585384,1.9343149961795854,4.269064548461994,3.1993198475282982,11.903315815200694,5168.880126146118
31,94378.80457199742,41.11178833841758,9.218163112218674,5.241146028851725,2.254180687847976,5.048255881865037,3.9068825301023318,15.360663834639634,5539.054347588701
32,93964.9037126611,46.33562238088967,10.543143999642252,6.194521852248766,2.6003763562801736,5.898580190673502,4.705415744975305,19.503890043972987,5939.314736770289
